AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-1.92,0.99,7.37,0.35,-0.11,-0.06,1723211785203,cobblestone
-2.28,2.13,5.69,0.14,-0.13,0.03,1723211785212,cobblestone
-3.69,-0.31,8.01,-0.27,0.0,0.24,1723211785221,cobblestone
-4.21,-0.45,12.56,-0.46,0.01,0.46,1723211785230,cobblestone
-0.12,-1.62,16.98,-0.3,0.07,0.62,1723211785239,cobblestone
2.03,-2.64,15.54,0.06,-0.18,0.66,1723211785248,cobblestone
3.61,-1.5,11.01,0.03,0.0,0.42,1723211785257,cobblestone
3.06,-0.16,9.33,-0.14,-0.15,0.13,1723211785266,cobblestone
1.82,-4.33,11.41,-0.17,-0.14,-0.04,1723211785275,cobblestone
-1.05,-2.35,10.45,0.05,-0.13,-0.01,1723211785284,cobblestone
-1.01,-2.74,8.19,0.12,-0.11,0.1,1723211785294,cobblestone
-0.59,-3.21,8.25,-0.16,-0.17,0.16,1723211785303,cobblestone
-0.36,-1.64,13.27,-0.4,-0.07,0.19,1723211785312,cobblestone
-0.65,0.56,17.28,-0.04,-0.12,0.29,1723211785321,cobblestone
-0.07,3.58,15.48,0.58,-0.14,0.27,1723211785330,cobblestone
-0.04,3.56,7.01,0.66,-0.17,0.28,1723211785339,cobblestone
1.2,1.34,5.67,0.25,-0.01,0.2,1723211785348,cobblestone
0.48,0.9,5.02,-0.27,-0.07,0.25,1723211785357,cobblestone
1.36,0.68,11.9,0.09,-0.07,0.25,1723211785371,cobblestone
1.11,-2.52,9.16,0.31,-0.09,0.21,1723211785375,cobblestone
2.33,1.09,5.12,0.39,-0.26,0.14,1723211785384,cobblestone
1.21,-1.29,6.84,0.1,-0.23,0.05,1723211785393,cobblestone
0.26,-0.6,10.65,-0.38,-0.09,-0.05,1723211785402,cobblestone
-0.66,0.27,15.99,-0.22,-0.09,-0.09,1723211785411,cobblestone
-2.15,2.65,16.92,0.12,-0.09,0.06,1723211785420,cobblestone
-1.56,0.54,11.97,0.46,-0.26,0.22,1723211785429,cobblestone
